Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,EBTI/REV,Dividends per Share - Pay Date - Calendar,Sales/Turnover (Net),Stockholders Equity - Total,Interest and Related Expense - Total,Market Value - Total - Fiscal,Common Equity - Liquidation Value,Comprehensive Income - Parent,Employees,Inventories - Total,Revenue - Total,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow,label
-0.17094134,-0.21755603,-0.12839185,-0.14587587,-0.32887945,-0.2971621,-0.16451737,-0.24864708,0.016821533,4.5736237,-0.36539978,-0.15790062,-0.16484165,-0.34599715,-0.14277205,-0.36939743,-0.1184638,-0.12791471,-0.36538136,-0.360696,-0.18336006,-0.49837986,12.0
-0.1791184,-0.11025209,-0.12284273,-0.17218958,-0.09638539,-0.17988752,-0.17596664,-0.0582913,0.13469279,-0.30835992,-0.17578402,-0.1444838,-0.111471534,-0.3327017,-0.1539403,0.05799576,-0.033282865,-0.07506365,-0.17576697,-0.16165507,-0.047137946,-0.19340806,9.0
-0.046824217,-0.13034508,-0.08659969,0.03355942,0.20756802,0.14682393,-0.08706356,0.13858514,-0.32714987,-0.28761497,1.3377836,0.20533498,0.0618447,-0.035802577,0.23738039,0.23986633,0.5190272,0.033367615,1.3377893,0.1934686,-0.4115675,-0.16746016,8.0
0.12050547,0.34491554,-0.047509894,0.341569,1.0920016,1.0843192,0.108347125,-0.08435031,0.0076417415,-0.5987895,1.1859522,0.15957713,0.72478366,0.08525626,0.19038638,2.6113234,0.34295824,-0.086557396,1.1859591,0.9388733,-0.5229769,0.44446424,12.0
-0.21800518,-0.18078257,-0.099649854,-0.27059126,-0.30480763,-0.32277584,-0.192119,-0.3146317,-0.15218617,-0.5987895,-0.28900638,-0.30603993,-0.16207351,-0.3359053,-0.29770306,0.14141573,-0.112999596,-0.11031824,-0.28898853,-0.2942465,0.07064107,-0.21869487,12.0
-0.040864557,-0.21153715,-0.08775296,0.094600044,0.026367007,-0.1651471,-0.05287168,-0.15498008,0.43916383,0.5456414,-0.18853544,0.043451115,0.1711591,-0.16725118,0.059451375,-0.0009994452,-0.1152642,-0.09776534,-0.18851832,0.073010154,0.14087738,0.18953018,7.0
0.24924728,0.013791335,-0.09394421,0.5665774,1.657587,0.80131793,0.12939394,1.3528405,0.75348276,1.268258,0.49143913,0.8852719,0.6419163,1.1898919,0.9511059,1.5588038,0.12109317,-0.086669475,0.49145117,1.2333757,-0.66054314,0.6064321,5.0
-0.23606682,-0.27123484,-0.12978366,-0.32169846,-0.67702,-0.57758754,-0.21108603,-0.18277611,-4.7589936,-0.5987895,-0.41542882,-0.31360975,-0.36011946,-0.40684897,-0.30563822,-0.629791,-0.15987644,-0.12771493,-0.41540998,-0.26899073,0.10615159,-0.16445135,12.0
-0.19056971,-0.27002373,-0.115181915,-0.1547064,-0.36223215,-0.38811874,-0.18668868,-0.3141494,0.14514081,0.1566732,-0.41091645,-0.2154758,-0.21147658,-0.016371543,-0.20583482,-0.11351871,-0.15725361,-0.12791471,-0.4108976,-0.2723298,0.03245965,-0.23047742,7.0
0.7813345,1.9681417,0.27267438,1.3982033,2.2020118,4.083161,0.57096726,1.6114718,-0.30416042,0.69777125,6.3454947,1.6905483,0.93812305,2.299052,1.8020538,1.2146025,1.0472339,-0.12791471,6.345463,1.7552896,3.045512,4.2626905,4.0
0.0966106,0.28832713,0.05318882,0.40583706,1.5969813,0.76541024,0.14958963,-0.09332867,-0.0638101,1.4203879,2.0729263,-0.24080408,0.16939597,1.6436445,-0.23067988,1.6005137,2.5286417,-0.11065448,2.0729265,1.2521088,-0.29773626,0.9336732,4.0
-0.18992919,-0.24501862,-0.12694594,0.18417543,-0.21656972,-0.22005546,-0.12983283,-0.34081584,0.41959465,-0.5987895,-0.33301973,-0.48730904,0.71755487,-0.4029449,-0.48772088,-0.81193924,-0.11542813,-0.11398884,-0.33300155,-0.2761233,0.036927648,-0.23026401,13.0
-0.17210723,-0.25885245,-0.12619194,-0.15045328,-0.06965453,-0.22203793,-0.17338972,0.003945844,-0.019806871,-0.3221899,-0.06114889,-0.1283782,-0.2536208,-0.13671672,-0.115324385,0.016522875,0.2858876,-0.12141203,-0.06113271,-0.14396794,0.062589325,-0.083035864,10.0
-0.17205638,-0.077528216,-0.10190365,-0.28975803,0.016635785,0.3376848,-0.1820873,-0.11376075,-0.06269358,0.32090425,0.08314043,-0.061863802,-0.297105,0.22273141,-0.041742083,0.09468664,0.22153138,-0.03757901,0.083155535,-0.11660623,-0.10841186,-0.2029495,5.0
-0.22191669,-0.23327836,-0.109716505,-0.2683508,-0.26218265,-0.22133024,-0.1904003,-0.117644794,-0.0737932,0.25175434,-0.26232567,-0.34196547,-0.31132647,-0.26660493,-0.3353625,-0.15593588,-0.099460505,-0.10258985,-0.262308,-0.28287593,0.10129293,-0.18176477,8.0
-0.2328389,-0.17391263,-0.12999882,-0.35746977,-0.3368233,-0.33889657,-0.21077067,-0.2517709,-0.098734416,-0.43282977,-0.35285053,-0.29416496,-0.4094679,-0.37861383,-0.2856158,-0.30412996,-0.031036476,-0.10434603,-0.35283217,-0.31290755,0.06922957,-0.2375974,10.0
-0.1845933,-0.21316509,-0.12999117,-0.24916853,-0.23628983,-0.28585103,-0.18636666,-0.14570582,0.15771148,-0.3221899,-0.30431584,-0.11941048,-0.17896788,-0.11483614,-0.102066174,-0.14122692,-0.12339982,-0.10846484,-0.30429783,-0.2566979,0.06898228,-0.18449798,10.0
-0.25603583,-0.26861477,-0.12974426,-0.3769966,-0.39452946,-0.38997886,-0.22270712,-0.2216515,-0.36478198,0.21946132,-0.39729574,-0.37699527,-0.43318558,-0.41363153,-0.37208295,-0.24376096,-0.15119441,-0.110785104,-0.39727703,-0.3642618,0.08517926,-0.27269772,10.0
0.38214025,0.34368536,-0.06517314,0.5460902,0.9853765,3.0655725,0.16705334,1.126205,-0.34660238,0.36585167,4.0235424,1.5405985,0.43739256,1.8675672,1.6096052,1.2142266,2.0186489,0.35839802,4.023528,0.8674259,-0.14031003,0.70311695,8.0
-0.21277454,-0.27002558,-0.108329736,-0.32186535,-0.33137867,-0.3771042,-0.18452427,-0.18682024,-0.12918186,0.66492504,-0.3373021,-0.31621674,-0.36569628,-0.35217482,-0.31018984,-0.1925257,-0.15775147,-0.11486614,-0.33728388,-0.25654954,0.08589253,-0.16993286,4.0
-0.22159456,-0.11677063,-0.12999907,-0.36005256,-0.34947145,-0.2557123,-0.20749907,0.0863124,-0.21245019,5.6938524,-0.3404917,-0.24082275,-0.3971806,-0.35346365,-0.22933824,-0.32996535,-0.039536353,-0.12611763,-0.34047347,-0.35005295,0.1641646,-0.19184726,10.0
-0.21640612,-0.2692565,-0.117970645,-0.28064838,-0.3283498,-0.37530968,-0.19129561,-0.19871342,0.21494292,0.31398928,-0.38814566,-0.30033335,-0.31292564,-0.3682861,-0.2916991,-0.19321673,-0.15526828,-0.12488027,-0.38812706,-0.28452268,0.081425495,-0.20027351,8.0
-0.24830581,-0.26670346,-0.12752125,-0.31760713,-0.372417,-0.38839287,-0.20468321,-0.2731418,-0.16877194,-0.5987895,-0.39133584,-0.43205237,-0.27100885,-0.41918364,-0.42984477,-0.3340473,-0.14731483,-0.12108582,-0.39131722,-0.35642263,0.090191714,-0.26098728,14.0
0.09184099,0.018302005,0.026420807,0.4173436,0.378086,1.398603,0.0135366395,0.13581,-0.3017258,0.56984395,1.5766724,0.52836066,0.66660017,-0.09050697,0.05413619,0.036577117,1.0618051,0.12521672,1.5766764,0.36707687,-0.38323078,0.021364596,8.0
-0.14538354,-0.063915215,-0.12999907,-0.009098856,-0.1139508,-0.19776833,-0.1467575,-0.21978752,0.036519635,0.23100938,-0.1459586,-0.09376061,0.15705402,-0.050354797,-0.11990367,0.018164603,-0.090535626,-0.09608415,-0.1459418,-0.13457915,-0.1960147,-0.2947206,8.0
-0.084250145,-0.11312252,-0.0979503,-0.14465113,0.031092204,0.0911974,-0.08666427,0.011636542,-0.24342966,1.7868823,0.45154497,-0.04398348,-0.16383664,-0.14731675,-0.08334558,-0.13063858,0.4218857,0.018853325,0.45155734,-0.099508986,-0.08993366,-0.17097221,8.0
0.19695969,-0.250903,-0.08902763,1.2825769,0.26673573,0.055654857,0.117804006,-0.6844314,0.7150582,1.0953833,-0.13392979,0.6084369,1.5129052,0.045387164,0.0077255606,-0.4925009,-0.12709725,-0.120797664,-0.13391306,0.21699393,0.19779302,0.3746363,10.0
0.012689932,-0.26119554,-0.05396214,0.25204974,-0.015563972,-0.18999036,-0.009601195,0.0069786715,0.3715067,0.6064242,-0.1959734,0.14221388,0.14471208,-0.028672474,0.1702146,0.0015557564,-0.11577421,-0.08941542,-0.19595623,-0.08456604,0.37478852,0.23960799,6.0
-0.23947684,-0.23160961,-0.12897326,-0.3317652,-0.35095024,-0.2893756,-0.2112965,-0.17855781,-0.23229554,-0.43282977,-0.33592743,-0.3348736,-0.38740224,-0.3818471,-0.3283172,-0.19632243,-0.12726726,-0.10176657,-0.33590922,-0.31940553,0.03593465,-0.2721608,10.0
-0.02983543,0.009075633,-0.07021111,0.059659548,0.090670764,0.3734685,-0.06549136,0.047223505,-0.15609083,-0.41035604,0.33342022,0.1904946,0.16763283,-0.16048379,0.20056301,-0.24336827,0.7048103,-0.07512529,0.33343345,-0.0154276835,-0.4210131,-0.3736386,8.0
-0.24463063,-0.23577175,-0.12903397,-0.31362143,-0.35097077,-0.3887121,-0.20289984,-0.36869776,-0.36385453,-0.5987895,-0.24329688,-0.41829506,-0.26504064,-0.41071454,-0.41537604,-0.21248035,0.029069815,-0.0015707451,-0.24327934,-0.33567724,0.07725298,-0.25234866,15.0
-0.25944647,-0.27081576,-0.1299964,-0.38198966,-0.40407538,-0.41907007,-0.22464624,-0.22551449,1.1718314,-0.1852731,-0.45035318,-0.38809058,-0.4458449,-0.41402063,-0.38371375,-0.23529346,-0.16638492,-0.1278715,-0.4503341,-0.3618361,0.080054194,-0.2747688,6.0
0.040603828,-0.025984576,-0.12741332,0.056719784,-0.37192598,-0.40112767,0.09627384,-0.2747895,-0.44055942,-0.5987895,-0.20074166,-0.29663482,0.19919296,-0.36444616,-0.3527541,-0.5567944,-0.07036663,-0.0841589,-0.20072445,-0.3045715,0.4755413,0.11689257,14.0
-0.21915776,-0.26261023,-0.124930754,-0.3281238,-0.30454057,-0.28970423,-0.19840361,-0.12537326,-0.295131,-0.114740185,-0.18853112,-0.27666214,-0.3570763,-0.35524794,-0.2669074,-0.18200575,-0.08628569,-0.054967802,-0.18851398,-0.34837654,0.029734481,-0.30492622,10.0
-0.16601276,-0.23583327,-0.12534957,-0.3623276,-0.4177604,-0.37716082,-0.16462575,-0.06753629,-0.5978227,0.09270954,-0.38619754,-0.12473991,-0.4219597,-0.016371543,-0.13713264,-0.1658854,-0.14898445,-0.12791471,-0.38617894,-0.3312771,0.03152672,-0.28718,8.0
-0.13741937,-0.10512244,-0.06702433,-0.32970244,-0.33297125,-0.3780478,-0.112854585,-0.18555266,-0.09077446,-0.5987895,-0.34951296,-0.24071652,-0.3940616,-0.016371543,-0.22922689,-0.20574136,-0.12809296,-0.075273015,-0.34949464,-0.43753952,0.66860193,0.15546384,9.0
-0.11579137,-0.2158428,-0.12672137,0.012931898,-1.3764001,-0.9705752,-0.12721327,-0.16259809,-3.4863925,-0.40516979,-0.26105452,-0.0134988595,0.33689383,-0.31679997,0.008957128,-1.9174042,-0.15048407,-0.12791471,-0.26103687,-0.00017978066,-0.17397504,-0.14845373,8.0
0.17254007,-0.07888244,-0.12799603,0.71468854,-0.8369059,-0.3595356,0.09849095,0.017458875,-1.1381125,0.14802949,-0.041939586,0.56094766,1.8267434,0.17750587,0.4401352,-2.7042575,-0.13182075,-0.115810126,-0.041923553,-0.77520895,0.13458034,-0.62030905,8.0
7.116586,10.817257,10.213016,8.829163,2.1915343,1.1176709,7.247094,2.3600495,0.39803907,-0.21846505,1.1904521,4.3159976,4.2422395,-0.016371543,3.9950209,1.9090173,0.17428419,17.438465,1.190459,0.43394983,5.9823585,5.514636,7.0
1.3889201,0.8757394,0.32426804,1.5629429,6.487149,7.602846,0.7834108,0.4049432,0.46818942,0.29324424,3.5967355,4.557092,0.92225486,8.178989,4.800142,3.8960657,0.5493839,0.034712568,3.5967247,5.968067,-2.1178255,3.8538458,0.0
-0.24536882,-0.24598125,-0.12899184,-0.32302645,-0.40126657,-0.40943378,-0.21426803,-0.21691054,-0.4501432,-0.3719087,-0.38769442,-0.35626727,-0.33315584,-0.41535187,-0.3501075,-0.3211108,-0.14821339,-0.12076282,-0.38767582,-0.3399767,0.09240876,-0.24349847,14.0
-0.23907548,-0.22451454,-0.12893686,-0.3189579,-0.365956,-0.37689582,-0.21045308,-0.24366827,0.895556,-0.5987895,-0.4342922,-0.33718842,-0.3608653,-0.39632708,-0.33035487,-0.22789012,-0.16368316,-0.12563697,-0.43427324,-0.34544003,0.3022923,-0.069649346,13.0
-0.16876146,-0.1233312,-0.0058707627,-0.048151653,-0.09791553,-0.07833665,-0.14114101,0.22694202,0.17522907,0.25866932,-0.19297478,-0.28108,-0.14972979,-0.21827742,-0.27153847,0.0049921405,-0.12878509,-0.09508065,-0.19295762,-0.12671167,-0.0044546165,-0.12385816,6.0
-0.17611407,-0.082984485,-0.11989296,-0.13386428,-0.30320928,-0.30501822,-0.1744826,-0.031748366,-0.20703278,-0.5987895,-0.2582801,-0.1333919,-0.18116827,-0.26914123,-0.11708033,-0.103397086,-0.14335631,0.27121073,-0.25826246,-0.35323802,0.16007563,-0.19835593,10.0
-0.1947194,-0.27058592,-0.121562,-0.24280725,-0.28385243,-0.34894586,-0.17464478,-0.16945429,0.37018573,0.20334937,-0.37026584,-0.25521162,-0.23083581,-0.34340084,-0.24442157,-0.17573047,-0.15096977,-0.12326341,-0.37024736,-0.25373062,0.052718706,-0.19555663,8.0
-0.23881592,-0.18440628,-0.12999907,-0.34606695,-0.2768047,-0.29315943,-0.21338682,0.059527326,-0.1805005,-0.5987895,-0.22870816,-0.3182112,-0.41040236,-0.26662534,-0.31046176,-0.096095584,-0.14092778,-0.034265436,-0.22869073,-0.3220432,0.0031967843,-0.3025878,7.0
-0.15250072,-0.09168454,-0.12999907,-0.25429755,-0.16028772,0.10012505,-0.17714673,0.15824781,0.17547123,-0.5987895,-0.24489301,0.038107343,-0.3415889,0.6831857,0.06305403,-0.06391577,-0.08268539,-0.12791471,-0.24487548,-0.046249807,0.0326924,-0.015860131,6.0
-0.21922243,-0.2587762,-0.12776537,-0.16817632,-0.26491055,-0.3211326,-0.18785605,-0.31959426,0.100973204,-0.0041003195,-0.317577,-0.34664693,-0.20050988,-0.345633,-0.35115308,-0.17144674,0.043641046,-0.12791471,-0.3175589,-0.2607447,0.23627767,-0.04563308,12.0
-0.17486323,-0.21502267,-0.12969558,-0.08725892,-0.05108513,-0.08968006,-0.15660316,0.20752807,0.3952337,-0.5987895,-0.22505459,-0.23035397,-0.16912605,0.078311466,-0.21836421,0.023425322,-0.03346501,-0.12791471,-0.2250372,-0.073151894,-0.16210751,-0.20753893,8.0
-0.21538733,-0.15651907,-0.12783432,-0.20640235,-0.37930882,-0.36330006,-0.19186117,-0.14837451,-0.39218473,-0.5296396,-0.32119733,-0.29028228,-0.12525043,-0.3902215,-0.28118488,-0.20679426,-0.15683469,0.05778676,-0.3211792,-0.32688028,0.08897299,-0.23400827,14.0
0.305374,-0.24825811,-0.08736449,-0.21445493,-0.09919995,-0.23954299,0.31882367,0.20868708,-0.1378783,-0.114740185,0.01270503,0.14089681,-0.1853469,-0.22713359,0.1708045,0.029362412,-0.10996392,-0.12791471,0.012720658,-0.08489279,-0.056438208,-0.1285383,8.0
-0.1910649,-0.23655087,-0.10244198,-0.1490713,-0.16448985,-0.09734849,-0.15687636,-0.15476243,-0.055295054,0.17568943,-0.14903072,-0.33565885,-0.24670403,-0.15010688,-0.3287515,-0.12237175,-0.0972141,-0.109085366,-0.14901388,-0.1613719,-0.087753914,-0.2277849,7.0
-0.23128848,-0.18126686,-0.12825023,-0.3189671,-0.16292931,-0.25248474,-0.20518386,-0.24466477,-0.12043458,3.39116,-0.09844459,-0.31681097,-0.3885518,-0.28516385,-0.30918542,0.0040827943,0.068837106,-0.08300689,-0.09842812,-0.15356758,-0.058847304,-0.19572581,10.0
-0.20681909,-0.13823609,-0.12966092,-0.31229064,-0.26559612,-0.18286541,-0.18962947,-0.10530249,-0.21169128,0.3416492,-0.18605626,-0.24687466,-0.41609022,-0.21619727,-0.2368628,-0.12187761,-0.020126265,-0.08904702,-0.18603915,-0.24597532,0.15521188,-0.10077465,9.0
-0.22770323,-0.25108957,-0.12705538,-0.29581362,-0.34310126,-0.33624065,-0.19893257,-0.20012857,0.06321668,-0.5987895,-0.38627064,-0.32993975,-0.33043358,-0.34927395,-0.32275635,-0.20559858,-0.12757082,-0.12791471,-0.38625205,-0.294783,0.067118116,-0.2222088,11.0
0.20662071,1.4565907,-0.11518866,0.9305759,0.95456,0.84538096,0.10150664,-0.021937089,0.10786381,-0.39133978,0.801852,0.7296952,1.6574824,1.1820029,0.72540504,2.303947,-0.042572025,0.02613849,0.80186176,0.41086012,-1.6387653,-1.0080816,7.0
-0.02867094,0.26782593,-0.1281619,-0.23297341,-0.19635513,-0.2971055,-0.047768086,0.017175537,0.00918287,-0.5987895,-0.22002476,0.089988634,-0.2461733,-0.12252124,0.11702064,-0.15253708,-0.10267831,-0.12791471,-0.22000742,-0.2245089,0.063324146,-0.1587957,7.0
-0.2467223,-0.2698673,-0.12923117,-0.3261809,-0.36071536,-0.3130377,-0.21373948,-0.20462477,-0.3526594,-0.14240012,-0.28889197,-0.36830905,-0.37122017,-0.3982578,-0.36297753,-0.21768357,-0.01525098,-0.1089372,-0.28887412,-0.33291844,0.06800261,-0.25762275,12.0
-0.22759645,-0.2503115,-0.12840143,-0.31369555,-0.3294968,-0.30484366,-0.20270611,-0.13431777,-0.18574819,-0.18389007,-0.31513458,-0.30702874,-0.34166825,-0.38108304,-0.29873955,-0.7355446,-0.08567856,-0.07143087,-0.31511652,-0.2889461,0.0025951718,-0.27171105,8.0
0.017038813,-0.22539721,-0.12834808,-0.20002972,0.042186145,-0.15577458,0.0050569703,0.07132904,-0.23544112,-0.124282844,0.44907433,0.055904664,-0.21073607,-0.016371543,0.081710316,0.15265113,0.006484425,-0.12791471,0.4490867,0.13310866,0.020070933,0.1434809,4.0
-0.2403538,-0.14496663,-0.12999907,-0.36364046,-0.32558537,-0.23466563,-0.21655032,-0.23194458,0.1419202,-0.5987895,-0.37874267,-0.30974293,-0.40483788,-0.26552027,-0.30158475,-0.15444522,-0.12635656,-0.12473378,-0.37872413,-0.28396505,-0.070391014,-0.32924414,9.0
-0.036132433,-0.09631003,-0.1290886,0.38324502,0.11142054,0.23421963,-0.07948755,-0.74526656,0.32827207,-0.5987895,-0.0963289,0.23130564,0.677179,0.048376855,0.26557678,0.9921492,-0.091142766,-0.12791471,-0.096312456,0.03772215,0.028257096,0.059997227,12.0
-0.23714954,-0.2584145,-0.07669747,-0.37758777,-0.4034309,-0.41979373,-0.20401488,-0.2046005,-0.43346325,-0.29452994,-0.41222027,-0.36236647,-0.42421123,-0.41614944,-0.35720342,-0.23924276,-0.14705983,-0.083327994,-0.41220146,-0.3708822,0.087658845,-0.27686158,14.0
0.105287716,0.0146114575,-0.046599418,0.1319962,0.4538946,0.33670872,-0.06428298,0.7695735,0.21477772,0.16185947,0.22754063,1.0750433,-0.03336462,0.5249405,1.1500363,-0.0025025078,0.40731445,-0.1094216,0.22755465,0.62367725,-0.14684929,0.46636295,7.0
-0.22275728,-0.26348984,-0.1268762,-0.24225017,-0.3116222,-0.24658042,-0.19508256,-0.21123518,-0.18483968,-0.5987895,-0.28509942,-0.3199585,-0.35248157,-0.25534463,-0.31229335,-0.20316999,-0.13485643,-0.112742685,-0.28508157,-0.29766506,0.23531155,-0.08147322,11.0
-0.008879159,0.7292041,-0.12999907,0.61171937,0.19684389,0.6665119,-0.0047214404,0.25389448,0.3580214,-0.5987895,-0.05189149,-0.028833924,0.0928759,1.8644488,-0.0071180626,0.30671504,-0.12471122,-0.1030667,-0.05187538,0.17471366,1.1916368,1.1822855,7.0
-0.22112653,-0.21305436,-0.12926462,-0.30805758,-0.29437113,-0.22404791,-0.2051117,-0.0641626,0.05590718,-0.40254208,-0.336676,-0.25017825,-0.35619473,-0.21487954,-0.23923603,-0.20304862,-0.097821236,-0.10883879,-0.33665776,-0.25800005,0.007937006,-0.23780459,7.0
-0.18823498,-0.034800887,-0.10541621,-0.07498063,-0.10347319,-0.027724054,-0.15511107,-0.21342106,0.33696193,-0.36921185,-0.24517475,-0.32737297,-0.22907268,0.15668769,-0.32155657,-0.21067666,-0.112392455,-0.045704436,-0.2451572,-0.22171003,0.26415423,0.015166846,9.0
-0.25010157,-0.22212328,-0.12945771,-0.32593134,-0.36146647,-0.3561486,-0.21173763,-0.2391278,0.00934857,0.45553914,-0.39962503,-0.40238872,-0.224455,-0.35090354,-0.4041394,-0.2203609,-0.15873502,-0.12306638,-0.39960632,-0.33487582,0.030893862,-0.29113293,14.0
-0.22027245,-0.2191368,-0.1269525,-0.27522743,-0.3344525,-0.33885643,-0.20025748,-0.16151857,-0.06983812,0.144572,-0.35609075,-0.27310833,-0.29510915,-0.34993798,-0.27931193,-0.17528293,-0.15917215,-0.113723546,-0.3560724,-0.3016633,-0.05611415,-0.3338513,9.0
0.047368422,-0.2570539,-0.06948273,0.034611844,-0.7863668,-0.5506376,-0.053733308,0.24681519,-0.8402638,0.23100938,0.2558819,0.6307593,0.13413326,-0.07992744,0.62765753,-1.4146297,-0.13332644,-0.058033176,0.25589573,0.45268294,0.030436844,0.4554136,7.0
-0.23022974,-0.23353529,-0.12999907,-0.29111055,-0.30403373,-0.31190237,-0.20225734,-0.20779979,-0.09134277,-0.5987895,-0.3106783,-0.3270464,-0.3151507,-0.36356,-0.31972334,-0.2775434,-0.08871423,-0.119535595,-0.31066027,-0.2800043,0.05945679,-0.21472749,10.0
-0.22632623,-0.25910422,-0.12568949,-0.2681356,-0.32288665,-0.32752296,-0.19647968,-0.20765314,-0.22384588,-0.48814967,-0.2853285,-0.33528784,-0.28549302,-0.39237577,-0.33458525,-0.24449557,-0.10207118,-0.10023109,-0.28531066,-0.29794955,0.050054573,-0.23976722,13.0
-0.2443642,-0.26949272,-0.12999907,-0.3245859,-0.37334743,-0.35328183,-0.20861314,-0.33745056,-0.059789736,-0.5987895,-0.4066736,-0.38291544,-0.30317196,-0.41938025,-0.3782888,-0.3547328,-0.13303503,-0.12698114,-0.40665486,-0.39303744,0.05639037,-0.324546,15.0
-0.22276182,0.046589024,-0.12993692,-0.31795037,-0.26104698,-0.234378,-0.20642659,-0.10416376,0.34456447,0.20334937,-0.35257462,-0.25323164,-0.39745212,-0.18277958,-0.24234606,-0.1625873,-0.11694597,-0.11174871,-0.3525563,-0.21523926,-0.022637589,-0.22332956,7.0
-0.19249485,0.08477287,-0.12998086,-0.1907333,-0.14661628,-0.18619266,-0.18287227,-0.0936606,0.110860944,-0.24266753,-0.21143779,-0.19211525,-0.33433187,-0.03136281,-0.18086624,-0.0070868535,0.14078254,-0.08018007,-0.21142049,-0.14187637,0.037678447,-0.10230115,7.0
-0.24258684,-0.20041096,-0.12678722,-0.31644276,-0.31896064,-0.3487084,-0.2111258,-0.21837787,0.7213655,-0.5987895,-0.40976727,-0.35640046,-0.35556704,-0.31363675,-0.35049418,-0.1840533,-0.15384759,-0.11752965,-0.4097485,-0.30151147,0.08902555,-0.20990317,14.0
-0.24708197,-0.26956078,-0.12999907,-0.3358416,-0.3861632,-0.40749368,-0.21508871,-0.27213413,-0.31542942,-0.21832676,-0.38709754,-0.36274257,-0.3595447,-0.3810285,-0.35714236,-0.279066,-0.15124907,-0.117771514,-0.38707894,-0.36111942,0.07475837,-0.27860644,12.0
-0.22832215,-0.26874065,-0.1174345,-0.35843363,-0.32062677,-0.3479721,-0.21115886,-0.14192064,-0.23418336,-0.40516979,-0.2749872,-0.2620753,-0.41420192,-0.31665474,-0.2516165,-0.1644575,-0.11907094,-0.092553645,-0.27496943,-0.3007813,0.07209424,-0.22365306,9.0
-0.16396387,0.052918114,-0.105577424,-0.32672453,-0.3098102,-0.26017678,-0.15744737,-0.04542416,-0.38537022,0.09270954,-0.044368196,-0.15346247,-0.3636193,-0.2723113,-0.14005095,0.078124404,0.05611159,-0.06413938,-0.04435214,-0.4784612,0.022814265,-0.434204,8.0
-0.12591155,-0.18980391,-0.09309442,-0.033023976,0.14655136,-0.093940295,-0.13308705,-0.125814,0.8238961,0.21081756,-0.21155462,-0.04571486,0.08300232,-0.113823265,-0.059621707,0.12450627,-0.08203575,-0.124552324,-0.21153733,-0.030893413,0.11132969,0.065781794,9.0
-0.120382935,0.013791335,-0.10280617,-0.16310364,-0.5098401,-0.42112643,-0.15556291,-0.102198206,-0.9591346,-0.5434696,-0.31643903,0.123032674,-0.11799512,0.03276635,0.15162444,-0.3425704,-0.14437631,-0.11922855,-0.31642094,-0.094498955,0.31331962,0.17775446,9.0
-0.19622828,-0.12473217,-0.1293124,-0.2738533,-0.2712647,-0.15966953,-0.19014224,-0.11120263,-0.05945324,-0.5987895,-0.27945027,-0.17403743,-0.30278233,-0.33822447,-0.15999357,-0.14929648,-0.12817796,-0.11954759,-0.27943248,-0.24542835,0.20176911,-0.060542583,11.0
-0.19194104,-0.12163129,-0.1273162,-0.33121794,-0.24843398,-0.013056668,-0.17609484,-0.13582624,-0.416034,0.507609,0.38399753,-0.22834434,-0.39128116,-0.27236596,-0.22065234,-0.13161558,-0.0031082954,-0.12791471,0.3840104,-0.25492868,0.046373222,-0.20210558,8.0
-0.2513643,-0.26710042,-0.12241177,-0.34510294,-0.3966408,-0.38521874,-0.21518329,-0.25406855,-0.4017001,-0.5987895,-0.39103502,-0.3904446,-0.35249215,-0.41917858,-0.3861814,-0.2955997,-0.14730267,-0.111831315,-0.3910164,-0.36199075,0.0861415,-0.269723,15.0
0.0075249,-0.22178867,-0.074095815,0.4026798,0.058005277,-0.14640206,-0.03291766,-0.108673505,0.41226602,0.36585167,-0.16131915,0.24534218,0.5678646,-0.16614363,0.13166009,0.3112618,-0.12032771,-0.10902933,-0.16130222,-0.0019223982,-0.0025015639,-0.0038395845,6.0
-0.15980478,-0.2603344,-0.124718316,-0.078839526,-0.25837743,-0.27396572,-0.1578956,-0.26342782,0.37586227,-0.10091017,-0.35429952,-0.12337954,-0.03336462,-0.3879336,-0.23398566,-0.13777813,-0.15258475,-0.115642,-0.35428116,-0.27224594,0.117384546,-0.15795694,9.0
-0.2317037,-0.0973973,-0.12955585,-0.30698642,-0.35356942,-0.36852702,-0.2008674,-0.19894516,0.26496875,-0.3221899,-0.41078764,-0.3449524,-0.39702013,-0.38064474,-0.33851153,-0.21958643,-0.15734468,-0.115865044,-0.41076887,-0.33257145,0.08752685,-0.24063946,11.0
-0.026104292,0.07105881,-0.10960355,0.4803068,-0.026266135,0.010215407,-0.043493588,-0.25671348,0.035875563,-0.5987895,-0.054744296,0.085277915,1.0657336,-0.110327005,-0.05891344,-0.40783677,0.23003127,-0.12207537,-0.054728165,-0.14661606,0.018840829,-0.12286487,13.0
-0.09306782,-0.1647902,-0.12872441,0.1711464,-0.11292358,-0.24767396,-0.10200543,-0.03706427,0.7024381,0.21717933,-0.31116018,-0.011891152,0.22229004,-0.21516041,-0.097605824,-0.058491588,-0.13310182,-0.12544896,-0.31114215,-0.014338547,0.16679217,0.12879224,5.0
