Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,Total debt/total asset,total asset/total libiilities,EBTI/total asset,gross profit/rev,EBTI/REV,Dividends per Share - Pay Date - Calendar,Sales/Turnover (Net),Stockholders Equity - Total,Interest and Related Expense - Total,Market Value - Total - Fiscal,Book Value Per Share,Common Equity - Liquidation Value,Comprehensive Income - Parent,Employees,Inventories - Total,Earnings Per Share from Operations,Revenue - Total,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow
4510,930.1,0,822.3,862.1,2237.5,1891,3707.9,0.18232816,2.384981491,0.191152993,0.754968452,0.290886392,0,2963.7,2619,19.2,19826.92,12.3771,2619,553.7,11.1,396.6,2.85,2963.7,704.4,-268.5,435.9
4771.5,738.9,300.3,1544.2,445,1254.5,2942.5,748.8,0.323629886,1.621580289,0.093262077,0.531117697,0.188399661,0,2362,1829,71.8,4605.3213,31.5813,1829,150.7,6,309.2,3.6,2362,176.4,-83,93.4
898764,17877,1242,22742,2055,2055,831284,39827,0.025303639,1.081175627,0.002286473,0.032562193,0.032562193,1.575,63110,67480,1310,59037.5189,59.5234,65209,1376,58,0,1.08,63110,14827,-3550,11277
6924.4,1028.1,553.8,3068.5,709.2,1604,5046.5,-577.5,0.443143088,1.372119291,0.102420426,0.410555684,0.181524994,0,3906.9,1877.9,145.3,5345.6999,4.4304,1856.1,174.2,32,1030.2,0.53,3906.9,581.2,2264.7,2845.9
29013,522,363,17560,3446,5539,24494,-847,0.605245924,1.184494162,0.118774343,0.622639388,0.387365108,0.42,8896,4519,1343,3963.2291,3.854,4519,-407,28.332,0,-0.15,8896,1666,735,2401
30355,1973,1220,18006,2268,2268,25863,-3922,0.593180695,1.173684414,0.074715862,0.183628856,0.183628856,0.235,12351,4446,1104,3867.3312,6.4703,2041,-736,8.763,1111,-0.61,12351,2072,-794,1278
813.876,18.963,9.157,238.711,48.75,76.868,335.545,-609.874,0.293301437,2.425534578,0.059898559,0.237320161,0.150509416,0,323.9,478.331,18.081,248.2704,3.9687,469.195,-64.109,1.433,6.257,-0.61,323.9,11.183,8.422,19.605
2373,878,36,346,328,548,1649,1036,0.145806995,1.439053972,0.13822166,0.17336286,0.103764631,43.4,3161,724,18,2634.2683,17.8718,586,32,10,151,4.07,3161,120,-2262,-2142
2711.8,117.626,27.313,1207.696,392.95,729.819,1858.016,-88.461,0.445348477,1.459513804,0.144903754,0.434046099,0.233699608,0,1681.432,839.125,26.726,3608.587,17.6671,836.768,36.549,11,95.833,3.89,1681.432,298.319,390.726,689.045
2949.9,492,1.4,409.2,309.2,309.2,1187.5,1628.6,0.138716567,2.484126316,0.104817112,0.305926586,0.305926586,0.42,1010.7,1719.3,20.8,2424.0442,8.9253,1630.4,147.1,1.277,0,0.91,1010.7,262.2,-153.3,108.9
1699.532,406.389,100,484.677,263.653,570.571,800.314,38.027,0.285182627,2.123581494,0.155132707,0.485480783,0.224333983,0,1175.27,899.218,36.846,2529.628,6.363,899.218,89.646,3.727,183.529,0.73,1175.27,207.555,-81.747,125.808
517.921,61.52,3.75,286.697,64.198,135.539,334.465,-721.421,0.553553534,1.548505823,0.123953267,0.524300425,0.248334713,0.125,258.514,183.456,15.469,631.169,2.0346,183.456,21.543,1.116,0,0.23,258.514,57.296,-34.147,23.149
4280.6,734.516,223.984,1047.805,721.776,1807.363,1966.425,1484.377,0.244779937,2.176843765,0.168615615,0.75357878,0.300944015,0,2398.373,2270.235,33.181,18718.9358,15.0293,2197.229,461.576,5.5,300.17,3.02,2398.373,687.238,-204.713,482.525
12608.371,748.476,168.974,6590.599,1495.023,2628.326,8242.542,-2900.203,0.522716138,1.529670216,0.118573843,0.727667222,0.413905746,7,3611.989,4365.829,405.494,25522.2907,61.1384,4365.829,-313.283,5.993,0,2.11,3611.989,1016.58,-894.292,122.288
1524.068,153.425,5.284,585.768,111.137,309.727,837.236,-294.026,0.384345055,1.820356506,0.072921287,0.563320262,0.202131955,0,549.824,686.832,29.155,1358.9499,6.7435,686.45,24.089,8.6,23.931,0.34,549.824,61.541,9.641,71.182
5327.3,2051.5,300,3063,1641.5,2577.6,6354.6,6324,0.574962927,0.838337582,0.308129822,0.71516564,0.455440875,1.48,3604.2,-1027.3,141.9,17976.7234,-6.4239,-1225,241.2,10.6,0,4.88,3604.2,1226.1,-1009.8,216.3
2500.076,256.277,110.652,909.03,366.447,579.844,1670.951,62.307,0.363600947,1.49619947,0.146574344,0.228883471,0.144648666,0,2533.359,829.125,77.884,1368.3975,8.1761,820.847,-11.091,28.36,269.212,0.75,2533.359,298.336,-217.109,81.227
19736,1676,1587,7453,3736,7811,15191,7955,0.377634779,1.29919031,0.189298743,0.578506888,0.276699748,2.16,13502,4545,468,46625.1675,10.3564,4534,1329,24.1,3241,4.52,13502,2588,-3742,-1154
431.533,6.486,0,832.625,-168.061,-153.303,918.955,-931.38,1.929458466,0.469591003,-0.389451096,-1.057969814,-1.159817257,0,144.903,-487.422,64.841,173.965,-7.7051,-487.422,-293.494,0.019,0,-4.79,144.903,101.892,-7.832,94.06
61538,1741,3982,13217,4687,10876,36323,10027,0.214777861,1.694188255,0.076164321,0.419550206,0.180804691,0.7,25923,25215,612,67752.4648,16.4627,25161,523,90,2469,1.82,25923,2838,-1862,976
20609.004,4905.609,2.773,24.457,5539.497,11006.479,12419.628,6218.24,0.001186714,1.659389798,0.268790137,0.316299392,0.159191648,2.31,34797.661,8189.376,16.258,71377.395,12.1726,7555.205,3862.144,384,0,5.39,34797.661,4575.115,-3396.933,1178.182
30253,870,508,3357,1701,1701,20019,-432,0.110964202,1.511214346,0.056225829,0.216798369,0.216798369,1.44,7846,10183,184,16666.3972,73.8461,10065,-427,41,0,4.18,7846,920,-762,158
7707,340,740,1382,1228,2078,5623,1429,0.179317504,1.370620665,0.159335669,0.395132154,0.233504469,1.32,5259,2084,64,10981.068,15.9601,2078,529,19,1939,5.49,5259,723,-422,301
509.861,9.861,41,211.746,56.782,56.782,289.739,98.366,0.415301425,1.759725132,0.111367608,0.351152119,0.351152119,0.675,161.702,220.122,12.17,416.2493,6.7348,219.872,25.599,0.208,3.136,0.75,161.702,61.739,-5.683,56.056
19188,934,1723,3069,1667,2953,11845,2230,0.159943715,1.619924019,0.086877215,0.069190937,0.039059022,1.6,42679,7343,243,10077.5522,46.2649,6454,1127,32,4773,4.15,42679,1904,-488,1416
26684.4,634.1,575.6,10665.8,2939.4,6237.9,17014.5,8033.1,0.399701698,1.568332893,0.110154247,0.811814313,0.382540116,0.94,7683.9,9669.9,357.9,20701.92,48.1999,9668.9,200.1,18.5,1959.4,5.49,7683.9,1632.2,-743.2,889
2336.1,3.4,876.7,912.7,326.2,1058.7,2056.4,609.4,0.390693892,1.136014394,0.139634433,0.162183278,0.049970894,0,6527.8,279.7,76.6,1311.3101,13.1605,279.7,168.6,7.9,894.9,6.1,6527.8,142.3,-146.6,-4.3
11698.4,373.4,147.5,4731.5,1222,2529.1,8660.8,-586.6,0.40445702,1.350729725,0.104458729,0.172996156,0.083587562,0,14619.4,3037.6,360.9,4794.5149,23.9308,2658.4,-52.4,87,40.1,1.36,14619.4,625.4,-680.8,-55.4
1270.976,108.656,21,1981.299,253.444,638.134,2473.85,2029.773,1.558879947,0.513764375,0.199408958,0.547800588,0.2175668,0,1164.902,-1207.573,115.16,731.9527,-18.8902,-1207.573,77.844,18,32.629,1.03,1164.902,119.044,-212.222,-93.178
20197,3930,4,4651,1597,4989,14143,1884,0.230281725,1.428056282,0.079071149,0.12345343,0.039517965,0,40412,5909,206,9715.1427,34.2894,5895,536,30.5,0,3.97,40412,1851,2717,4568
8315.033,135.178,0.306,1042.949,1124.427,4519.916,5398.841,2423.234,0.125429328,1.540151488,0.135228207,0.472415097,0.117523487,0.24,9567.679,2916.192,59.91,12472.4309,39.5421,2916.192,463.98,74,4325.868,6.82,9567.679,500.874,-194.691,306.183
2948,413.2,0.2,355,568.7,1501.6,1288.2,1221.5,0.120420624,2.288464524,0.192910448,0.456233099,0.172788868,0.52,3291.3,1659.8,33.3,12032.6483,37.9504,1659.8,261.8,11.8,295.2,7.2,3291.3,345.7,19.4,365.1
5648.279,567.215,85.434,2865.426,422.559,1250.528,3816.672,-2069.517,0.507309572,1.47989636,0.074811991,0.526242302,0.177819626,0,2376.335,1831.607,171.64,3393.9363,12.829,1117.291,-260.24,9.7,308.92,-1.23,2376.335,179.29,-109.819,69.471
1598.464,64.936,0,0,122.063,231.821,356.797,778.529,0,4.480037668,0.076362683,0.144743743,0.076213352,0.84,1601.596,1241.667,1.097,1636.8918,32.0488,1241.667,56.319,7,1.277,1.5,1601.596,95.764,-0.01,95.754
9487,433,189,1195,1649,2774,5474,2459,0.125961843,1.733101936,0.173816802,0.41827503,0.248642943,0,6632,4013,111,7555.54,11.908,4013,775,18.406,47,2.32,6632,1632,-472,1160
13586.61,1467.576,0,3364.311,5304.771,7725.746,10906.81,1080.038,0.247619605,1.245699705,0.390441103,0.874876637,0.600721304,0,8830.669,2679.8,150.114,53240.6852,6.2313,2679.8,181.421,4.7,0,0.44,8830.669,-1473.984,1091.63,-382.354
2645.7,246.5,25.5,2288.8,574.9,659.5,3484.6,95.2,0.865101863,0.759255008,0.21729599,0.206280692,0.179819211,0.88,3197.1,-838.9,128.1,3229.8534,-5.3518,-839.1,171.2,25.359,20.9,1.1,3197.1,410.5,-160,250.5
13726.745,692.145,366.324,3758.966,840.018,955.106,10174.256,-239.137,0.273842488,1.349164499,0.061195717,0.054857021,0.048246881,0,17410.825,3552.489,258.162,4575.5065,21.877,3366.921,-126.373,87,0,1.44,17410.825,814.155,-637.979,176.176
1230.835,34.924,7.627,899.681,451.648,435.127,1284.912,-581.961,0.730951752,0.957913849,0.366944391,0.527783,0.547821984,0,824.443,-54.077,82.845,506.2838,-1.9974,-54.077,-58.361,2.492,0,3.88,824.443,134.252,-7.428,126.824
893.588,11.167,2.465,391.762,74.938,148.082,645.698,-36.986,0.438414571,1.383910125,0.083861914,0.192919351,0.097628276,0,767.585,247.89,22.907,256.0404,4.0663,247.89,-7.339,1.888,132.149,-0.23,767.585,38.67,30.81,69.48
1546.4,111.5,39.1,708,64.1,446.2,1187.9,13.1,0.457837558,1.30179308,0.041451112,0.375684095,0.053969858,0.84,1187.7,358.5,55.9,1439.079,16.7806,358.5,-56.9,5,175.4,-1.33,1187.7,64.5,22,86.5
2966.085,87.68,28.193,2318.326,411.785,664.048,2681.731,-176.583,0.781611451,1.106033752,0.138831153,0.60193439,0.373267524,0.96,1103.19,284.354,117.163,1946.1585,5.5014,169.141,91.537,4.527,0,3.55,1103.19,247.757,-63.308,184.449
11953.557,2453.122,0,10125.352,926.392,1692.275,11695.676,96.581,0.847057658,1.02204926,0.077499275,0.378898895,0.20741836,2,4466.297,257.881,383.497,8806.718,1.5516,157.949,242.367,24.6,91.541,2.39,4466.297,970.546,691.866,1662.412
14150,403,0,3603,1131,1131,8720,2500,0.254628975,1.622706422,0.079929329,0.305263158,0.305263158,1.21,3705,5430,135,11180.7825,32.5971,5430,-7,4.325,0,3.61,3705,722,1002,1724
64170.2,6151.7,2321.7,12613.8,1306.4,1306.4,54167.1,1412.9,0.196567877,1.184671138,0.020358359,0.392170989,0.392170989,0.6,3331.2,10003.1,358.4,8625.1158,49.4968,10002.7,-846,4.41,636,1.52,3331.2,2366.9,-2928.8,-561.9
2878.275,217.027,0,1083.71,28.798,72.156,1475.279,648.237,0.37651371,1.951003844,0.010005298,0.321695594,0.128391121,0,224.299,1402.996,65.375,263.2917,38.473,1402.996,-49.525,0.797,0,-1.76,224.299,53.05,0.198,53.248
4237.724,652.876,0,1487.939,-115.207,-41.306,2194.735,-721.414,0.351117487,1.930859079,-0.027186056,-0.029931884,-0.083483333,0.4,1380,2042.989,83.272,12927.3516,21.4771,2042.989,-408.299,0.856,33.342,-4.38,1380,599.225,-33.321,565.904
8252,1125,0,4130,1478,3307,6659,-4336,0.500484731,1.239225109,0.179108095,0.296326165,0.132437276,1.89,11160,1593,206,7273.2139,5.3354,1593,253,45.5,868,1.44,11160,1680,-1820,-140
1970.792,38.415,263.85,730.889,283.309,535.621,1354.328,-535.72,0.370860547,1.455180724,0.143753882,0.538127598,0.284634829,0.889,995.342,616.464,31.346,1856.252,5.9247,616.464,69.645,3.95,16.031,0.75,995.342,164.766,361.598,526.364
14122.861,1149.541,0,705.292,443.726,722.176,8980.728,2852.885,0.04993974,1.572574183,0.031418988,0.288442236,0.177227324,1.52,2503.711,5142.133,43.86,6248.8272,68.7946,4652.439,344.902,1.244,0,4.96,2503.711,415.492,-403.583,11.909
361.405,2.877,43.343,65.074,29.115,55.969,178.692,-1187.302,0.180058383,2.022502406,0.08056059,0.608272744,0.316422679,0,92.013,182.713,15.2,126.1504,3.4037,182.713,107.149,0.077,0,0.74,92.013,-7.136,-6.092,-13.228
20813.691,1039.494,0,992.95,453.676,1054.584,14541.321,6405.786,0.047706579,1.431348019,0.021796999,0.263273665,0.113258824,1.4,4005.657,6272.37,51.36,5642.0041,59.5354,5146.296,579.992,1.325,0,5.13,4005.657,406.724,-201.587,205.137
7245.4,443.8,12.3,2020.9,-712.4,-514.8,3742.7,2156.6,0.278921799,1.93587517,-0.098324454,-0.373829061,-0.517319004,0,1377.1,3502.7,143.2,4411.036,14.6189,3502.7,-1249.3,0.656,10.4,-5.65,1377.1,663.7,583.1,1246.8
3604.204,56.227,99.397,2602.076,215.983,241.316,3118.972,-601.023,0.721955805,1.155574337,0.059925298,0.82420889,0.737684649,0.635,292.785,485.232,133.459,1517.7794,3.1378,339.451,35.796,0.156,0,0.3,292.785,76.753,195.218,271.971
1099.937,17.26,75.161,327.041,225.755,225.755,731.033,-6087.986,0.297327029,1.504633854,0.205243573,0.275991193,0.275991193,0,817.979,368.904,46.694,496.6468,13.1399,368.904,-386.816,2.9,0,1.6,817.979,158.113,-107.682,50.431
9876.142,55.975,0,3535.303,602.978,795.702,4726.95,-1248.572,0.35796397,2.089326521,0.061054003,0.612289466,0.463989129,0,1299.552,5149.192,313.583,4351.4083,14.2017,5141.23,-1339.102,0.85,0,-3.21,1299.552,595.01,-315.262,279.748
8303.199,227.4,66.109,3275.662,1003.108,3362.218,4860.25,2323.184,0.394506021,1.70838928,0.120809823,0.391682882,0.116857453,0,8584.031,3442.949,88.263,9426.2543,11.1949,3442.949,302.27,42.5,1935.237,1.61,8584.031,635.014,1225.737,1860.751
27180.108,69.654,0,24668.49,760.154,760.154,25109.183,2060.814,0.907593524,1.082476797,0.027967291,0.643524241,0.643524241,0.5,1181.236,2070.925,388.183,2136.8288,48.9646,2061.655,259.197,3.7,0,5.85,1181.236,325.257,-3578.547,-3253.29
1239.04,0,0,235.365,18.13,29.898,417.351,-695.555,0.189957548,2.96882001,0.014632296,0.197883367,0.119995499,0,151.089,821.689,17.554,1102.5581,5.5969,821.689,-64.926,0.078,0,-0.45,151.089,77.478,32.878,110.356
56053.472,791.266,0,735.608,172.503,172.503,53761.877,1433.25,0.013123326,1.042624907,0.003077472,0.077694185,0.077694185,0.24,2220.282,2291.595,41.206,1983.5425,26.0406,2291.595,221.546,0.53,0,0.96,2220.282,1414.322,3478.24,4892.562
2702.6,65.7,70.3,1817.8,426.6,1365.5,2707.2,1191,0.672611559,0.998300827,0.157847998,0.436638634,0.136411601,0,3127.3,-12.2,85.2,3714.432,-0.2794,-15.2,190.8,7.3,196.8,4.14,3127.3,165.5,-185.1,-19.6
2466.5,77.4,130.2,1194.8,280.1,398.2,1749.4,622.6,0.484411109,1.40991197,0.113561727,0.349912127,0.246133568,2.78,1138,717.1,34.1,2647.3682,21.2229,717.1,166.1,3.103,280.6,3.4,1138,167.3,314.6,481.9
1179.6,50.7,3.6,335.4,112.2,297.5,784.6,-1005,0.284333672,1.503441244,0.095116989,0.218060544,0.082239977,0.6,1364.3,395,21.4,1383.846,3.4081,395,2.5,2.26,343.5,0.29,1364.3,89.6,-73.3,16.3
14151,118,4,1302,899,899,7647,5438,0.092007632,1.850529619,0.063529079,0.619572708,0.619572708,0.52,1451,6504,102,4834.1068,50.8173,6504,793,0.3,0,4.46,1451,-141,-978,-1119
104658,2784,87,4552,738,738,90191,3381,0.043494047,1.160404031,0.007051539,0.088840737,0.088840737,0,8307,14467,328,1898.904,25.3692,12644,-193,3.4,0,-0.46,8307,1852,-2931,-1079
18675,6721,5,5182,6251,6251,12991,18494,0.277483266,1.437533677,0.334725569,0.580085375,0.580085375,0.76,10776,5684,95,111613.25,5.2322,5656,3811,11.9,0,3.77,10776,4484,-2293,2191
541.913,12.808,15.928,492.159,90.258,210.431,688.818,-577.744,0.908188215,0.78672886,0.16655441,0.446474453,0.191501686,0,471.317,-146.905,46.155,90.7799,-9.0946,-146.905,-34.604,2.95,70.822,-0.05,471.317,36.509,-2.326,34.183
829.726,70.236,8.272,1012.455,-116.033,-56.293,1488.763,-1174.844,1.220228124,0.55732578,-0.139844961,-0.140737426,-0.290092653,0,399.986,-659.037,92.791,381.357,-4.7869,-659.037,-249.02,0.302,0,-3.49,399.986,14.18,53.038,67.218
1464.204,13.044,110.364,544.433,129.604,145.508,676.26,-51.793,0.371828652,2.165149499,0.088514988,0.831232041,0.740378518,1.24,175.051,787.944,37.058,1122.5211,9.9044,787.944,68.703,0.064,0,0.81,175.051,-138.385,55.616,-82.769
428.765,130.16,0,233.154,45.957,105.783,361.075,-162.223,0.543780393,1.187467978,0.107184588,0.159766021,0.069409707,0,662.112,67.69,19.318,165.1866,2.2661,67.69,-2.406,7,71.054,0.29,662.112,49.365,-0.714,48.651
10890.253,459.453,150.857,3678.654,1142.829,1438.265,6998.208,3290.98,0.337793254,1.556148803,0.104940537,0.283376508,0.225167748,0.7442,5075.456,3892.045,89.861,7218.5108,27.3308,3523.629,406.845,8.87,801.1,4.03,5075.456,833.852,1533.217,2367.069
7559.253,44.767,40.016,3039.966,613.058,984.577,4411.719,863.405,0.402151641,1.713448431,0.081100342,0.596087983,0.371160921,4.89,1651.731,3147.534,116.933,6703.3216,35.9898,2952.894,155.305,3.585,31.461,1.74,1651.731,560.32,-161.313,399.007
20469,2128,167,9428,3800,5573,12973,2103,0.460598955,1.577815463,0.185646588,0.488431201,0.333041192,2.88,11410,7496,308,42460.95,7.7698,6177,1617,49,46,2.17,11410,4043,-2630,1413
2092.758,27.077,14.922,1376.754,263.274,420.385,1916.503,-47.277,0.65786584,1.091966984,0.12580241,0.565659325,0.354254774,1.5495,743.177,176.255,76.826,1358.9322,3.3777,170.954,3.353,1.676,0,0.62,743.177,218.233,-98.747,119.486
16840.7,673.1,38.9,3779.3,1196.2,1554.2,7218.2,9551.2,0.224414662,2.333088582,0.071030302,0.216982186,0.167001731,1.1,7162.8,9622.5,179.1,10272.5099,27.3659,9584.6,478.5,8.7,1391.1,0.98,7162.8,1266.1,-888.6,377.5
765.6,3.1,1.2,219.7,153.3,245.5,427.3,77.6,0.286964472,1.791715422,0.20023511,0.260754116,0.162825279,1.32,941.5,338.3,11.2,1428.8892,20.1717,338.3,59.3,2.303,116.3,4.61,941.5,115.8,-48.4,67.4
1456.8,85.6,111.9,849.6,121.9,144.5,1170.9,-1208.3,0.583196046,1.24417115,0.083676551,0.361973948,0.305360721,0,399.2,285.9,82.3,286.625,0.5635,64.6,-131.6,0.277,16,-0.35,399.2,111.8,-98.1,13.7
5997.097,190.93,160.505,2044.398,508.518,508.518,4491.35,1121.432,0.340897938,1.335254879,0.084794026,0.499300905,0.499300905,0,1018.46,1505.747,98.492,4781.0556,34.9476,1497.189,41.249,2.6,0,4.36,1018.46,-151.131,1216.081,1064.95
9189,414,60,4136,1021,2093,7722,-1996,0.450103384,1.18997669,0.111111111,0.216733975,0.105726416,0.5,9657,1467,220,4509.9396,5.4449,1287,-57,15,1344,1.37,9657,1088,-723,365
1385.341,275.841,0.454,711.808,95.581,137.93,813.798,-542.328,0.513814288,1.702315562,0.068994565,0.771338616,0.534512552,0,178.819,571.543,59.373,520.0211,7.6825,571.543,-170.378,0.111,0,-3.23,178.819,121.736,108.407,230.143
2494.807,148.352,66.017,859.896,258.707,882.101,1641.422,-959.333,0.344674358,1.519905911,0.103698202,0.442788667,0.129863278,0,1992.149,848.405,34.564,1722.3203,7.3137,813.731,-57.954,5.9,175.231,0.16,1992.149,193.74,24.359,218.099
13936.6,138.9,104.6,3279.3,780,1687.1,5794.5,1368.1,0.235301293,2.405142808,0.05596774,0.616900687,0.285212813,0,2734.8,8084.4,119.4,14915.1,19.4805,8084.4,-94.8,12.5,0,0.94,2734.8,638.3,177.5,815.8
2909.887,14.449,16.217,1785.835,372.129,1628.841,2600.267,-219.363,0.613712835,1.119072388,0.127884347,0.255814096,0.058443914,0,6367.284,309.62,157.698,1223.8571,2.7753,309.62,144.341,14,541.771,0.6,6367.284,158.227,-170.514,-12.287
1087.5,20.8,42.6,619.8,184,310,1052.9,-93.3,0.569931034,1.03286162,0.169195402,0.218895636,0.129925152,0,1416.2,34.6,50.8,832.7995,1.4711,30.4,40.5,1.853,228.7,3.23,1416.2,119.5,-62.7,56.8
82003,407,2493,3871,2861,3488,66213,4445,0.04720559,1.238472807,0.034888967,0.585431353,0.480194696,0.68,5958,15754,178,33569.9,26.4151,15717,1266,5.631,0,2.52,5958,2149,-1462,687
1292.302,29.025,156.939,410.776,118.814,196.372,989.68,-73.504,0.317863781,1.305777625,0.09193981,0.09951936,0.060213744,0.6,1973.204,302.622,33.883,877.0517,12.6424,302.622,-42.52,1.9,323.32,1.14,1973.204,29.966,56.779,86.745
2098.712,45.773,105.182,702.946,494.893,840.743,1177.411,1083.35,0.334941621,1.782480374,0.235807962,0.694916795,0.409054203,0,1209.847,921.301,61.155,1833.6266,16.7817,921.301,168.765,1.988,0,3.35,1209.847,335.469,-321.89,13.579
1224.714,0,0,561.88,68.627,91.368,860.816,-809.241,0.458784663,1.422736102,0.056035123,0.500745353,0.376112548,0,182.464,363.898,33.894,952.0626,2.8858,363.898,-93.401,0.176,0,-0.74,182.464,47.748,26.366,74.114
2491.702,480.092,33.439,729.48,413.999,773.936,1769.911,183.409,0.292763741,1.407812031,0.166151089,0.222850645,0.119208751,0,3472.891,721.791,41.389,1828.8956,39.4189,697.36,113.49,30,146.449,10.73,3472.891,363.697,-62.916,300.781
6545.822,62.111,66.421,2724.76,632.881,1326.687,4042.498,430.86,0.416259409,1.61925176,0.096684725,0.214500381,0.102324976,0,6185.01,2503.324,108.011,4097.5044,44.1037,2503.324,-216.401,16.027,978.037,1.13,6185.01,478.613,2377.732,2856.345
1463.869,77.426,42.297,788.344,251.418,1108.177,1232.492,378.467,0.538534527,1.187731036,0.171748975,0.619770543,0.140610634,0,1788.044,166.076,38.196,2916.5418,5.2549,165.725,45.243,8,18.125,2.79,1788.044,247.358,-5.338,242.02
4508,293,0,448.3,172.6,822,4392.5,-2702.7,0.09944543,1.026294821,0.038287489,0.359250033,0.075433766,0.79,2288.1,115.5,44,1352.3796,-1.3152,-200.3,-200.1,2.9,4.8,-0.54,2288.1,301.8,-383.2,-81.4
15114,787,707,5911,2188,3209,13895,339,0.39109435,1.087729399,0.144766442,0.218641412,0.149076787,0,14677,1219,374,3734.8217,4.4617,1219,1302,26.1,186,3.63,14677,2421,137,2558
15758,300,82,7841,4076,5766,10348,4470,0.497588526,1.522806339,0.258662267,0.887486532,0.627366477,0,6497,5167,353,11324.03,12.3589,5166,1065,7,0,2.06,6497,1373,-1177,196
4950,248,166,2888,278,460,3789,-508,0.583434343,1.306413302,0.056161616,0.21978022,0.132823698,0.385,2093,1161,188,1199.2592,8.7431,1017,42,4.3,532,-1.43,2093,211,-77,134
2064.5,42.9,68.5,627.7,237.5,545.5,1355.8,-1291.1,0.304044563,1.522717215,0.115039961,0.350330743,0.152527134,0,1557.1,708.7,47.3,1408.1864,6.5677,708.7,105.3,5.04,210,1.02,1557.1,165.9,-75.2,90.7
235.878,45.596,2.082,194.743,39.73,64.432,321.548,-79.433,0.825609001,0.733570105,0.16843453,0.162329532,0.100095485,0,396.921,-85.67,13.968,66.4025,-3.2254,-85.67,8.398,7.6,0.238,-0.6,396.921,21.19,-31.763,-10.573
139821,2486,212,5224,2067,4991,133529,10551,0.037362056,1.04712085,0.014783187,0.425163983,0.176079734,2.92,11739,6292,241,17169.0744,40.6565,6292,1255,13,0,7.97,11739,1971,-1131,840
9132,376,62,3225,633,974,5985,-181,0.353153745,1.525814536,0.069316689,0.138293341,0.089876473,14.92,7043,3147,96,7671,20.9,3135,248,32,67,3.08,7043,446,-751,-305
1456.25,178.571,25.588,545.392,194.341,226.684,905.98,396.479,0.374518112,1.607375439,0.133453047,0.354674223,0.304069732,1.6,639.133,550.27,22.803,864.3144,28.8341,550.27,73.587,2.159,75.028,4.15,639.133,180.503,-185.206,-4.703
5560.397,268.581,11.8,1925.968,571.381,789.242,3263.437,1062.394,0.34637239,1.703846895,0.10275903,0.101926939,0.073791203,1.52,7743.213,2296.96,133.972,4107.1792,15.6375,1696.86,125.514,7.134,821.904,1.35,7743.213,383.747,-661.326,-277.579
6764.266,1526.591,53.317,2259.736,513.618,2185.993,5067.682,-1250.164,0.334069654,1.334785016,0.075931077,0.261640966,0.061474812,0,8354.934,1349.516,106.506,5428.2088,5.5178,1126.016,-62.108,8.3,15.114,-0.18,8354.934,597.49,99.212,696.702
1241.611,7.683,0,822.837,297.179,498.026,1098.846,-20.207,0.662717228,1.129922664,0.239349523,0.509157715,0.303821448,1.1,978.137,142.765,54.204,826.6305,4.0154,142.765,37.172,1.996,53.909,1.05,978.137,176.979,-62.045,114.934
26031,683,332,10146,2667,4096,16186,2968,0.389766048,1.60824169,0.102454765,0.443242073,0.288605129,1.04,9241,9845,403,24809.92,29.6982,9741,515,55,0,2.3,9241,1925,-1309,616
978.959,13.39,7.224,306.267,32.783,147.41,410.122,-79.944,0.31284967,2.386994602,0.033487613,0.259649902,0.057744405,0.061,567.726,568.837,24.577,2009.2257,2.1686,568.837,-86.494,1.411,119.636,-0.25,567.726,57.461,66.28,123.741
1280.6,195,5.9,479.2,198.1,416.9,861.1,-1147.2,0.374199594,1.487167576,0.154693113,0.366054965,0.173939766,0.11,1138.9,419.5,24,2029.2472,2.587,418.3,62.9,3.9,213.8,0.43,1138.9,145.1,-23.7,121.4
9360.6,1143.6,12.3,4551.2,860.2,1698.7,6352,-484.7,0.486208149,1.473646096,0.091895819,0.337928702,0.171122782,0,5026.8,3008.6,306.5,5008.333,39.1156,2538.6,25.4,8.7,503.1,1.06,5026.8,502.4,-4.5,497.9
5349.68,1666.574,0,1105.912,110.462,153.081,1331.388,-519.394,0.206724888,4.018122441,0.020648338,0.290417316,0.209562764,0,527.107,4018.292,41.068,9109.9526,41.0173,3697.462,-165.034,0.158,1.983,-1.91,527.107,332.08,2624.621,2956.701
51653,2711,550,9588,2210,3848,27928,11613,0.185623294,1.849505872,0.042785511,0.054275156,0.031171542,2.45,70898,23725,419,44826.6565,43.16,22390,1213,14.8,3150,2.89,70898,2963,-178,2785
185.078,32.982,9.738,43.878,21.221,21.221,98.833,20.59,0.237078421,1.872633635,0.114659765,0.15012026,0.15012026,0,141.36,86.245,7.897,118.0499,1.7169,86.245,-11.432,1.211,0,-0.02,141.36,17.784,-48.139,-30.355
2642.279,127.176,35.079,1054.406,328.661,701.269,2446.379,-897.923,0.399051728,1.080077535,0.124385426,0.164914757,0.077289954,0.28,4252.312,195.353,45.726,1873.7137,1.758,182.699,77.971,97,65.231,0.55,4252.312,340.581,-657.978,-317.397
